0.0 0
5.0 10.8778915663
10.0 9.2170519802
15.0 12.3013817035
20.0 10.0460744337
25.0 14.4605766017
30.0 9.19622413793
35.0 18.1945228426
40.0 15.8704950739
45.0 9.16965445026
50.0 14.2545481283
55.0 11.9900026455
60.0 9.84157441253
65.0 14.2266735294
70.0 9.20643944637
75.0 13.0767368421
80.0 14.6016980392
85.0 8.2204295302
90.0 10.3333867069
95.0 11.507678744
100.0 8.14777205882
105.0 12.1690323383
110.0 13.9986883117
115.0 14.9928086735
120.0 13.3087781955
125.0 13.5712053232
130.0 15.7125194805
135.0 8.151284689
140.0 8.59194897959
145.0 10.5272414634
150.0 8.8079
155.0 14.0543289037
160.0 15.7581601307
165.0 9.81758465608
170.0 13.0071913876
175.0 9.83088304094
180.0 13.9382345972
185.0 12.7063312102
190.0 11.6668253968
195.0 14.9490190476
200.0 12.3124464286
205.0 14.0862520325
210.0 15.2775878378
215.0 12.5640206186
220.0 13.3403405797
225.0 12.8144489796
230.0 15.578806383
235.0 13.6996289926
240.0 11.8827915743
245.0 11.9657654867
250.0 11.0802958115
255.0 17.6176005666
260.0 13.5270294118
265.0 12.9434065934
270.0 13.1518073593
275.0 11.1767148847
280.0 15.4235208333
285.0 12.0932991071
290.0 10.755377193
295.0 13.2606651163
300.0 15.7695894988
305.0 12.3744088889
310.0 12.9984061896
315.0 12.8286529517
320.0 13.538505597
325.0 14.281591954
330.0 15.3331706349
335.0 14.946854
340.0 15.0381190019
345.0 14.320268623
350.0 16.2637272727
355.0 11.8821694631
360.0 13.4200067416
365.0 16.8584603175
370.0 16.3470068027
375.0 0.315333333328
380.0 0
